dates,77470,76430,76500,76900,161530,161680,162420,162450,162890,163100,164290,164050,77650,77800,77610,165600,165460,165200,604900,603900,604020,603600,607150,6155A,6325O,7031,8019,8025,8414A,8416Y,8500A,9981A,0016A,76,0200E,B893,B278,B228,B954
1991-09-01,-0.0068427967,-0.010243538,-0.015179784,-0.006354547,-0.023710642,0.0031428551,-0.00911238,-0.016381016,0.011177362,-0.0021863254,0.0038265572,0.0028984547,-0.0197282,0.003114853,-0.011675666,0.0131285135,0.0131285135,0.011129388,0.011239729,0.010085204,0.010861283,0.0021260262,0.0073202513,0.015924944,0.0028758387,-0.0052500833,0.0023316622,0.0031684027,0.002286377,0.002286377,-0.0018004437,0.0021428906,-0.0055895653,-0.006655702,-0.006655702,-0.0025590162,0.017443847,0.017443847,0.020636877
1991-10-01,-0.014050909,-0.021691054,-0.022714436,-0.0151569,-0.032881457,-0.013817479,-0.021480437,-0.028914379,-0.002253813,-0.013276874,0.004924901,0.0035407543,-0.03746626,-0.022415932,-0.021966193,-0.0026712557,-0.0026712557,-0.00093872624,-0.0057873954,-0.005643939,-0.002315689,-0.005344105,-0.0013768513,0.005144198,-0.00935098,-0.0152829485,-0.008650889,-0.010935078,-0.010273234,-0.010273234,-0.013260121,-0.006520125,-0.012203704,-0.014307482,-0.014307482,-0.0071307844,0.00761617,0.00761617,0.0152373845
1991-11-01,-0.014757088,-0.025782462,-0.029591205,-0.019527903,-0.0429171,-0.022688074,-0.027173443,-0.033398412,-0.008666992,-0.01995936,-0.0053058644,-0.0045775175,-0.04513239,-0.0307162,-0.025638176,-0.009709503,-0.009709503,-0.009048945,-0.010852998,-0.011448322,-0.0045843543,-0.010764217,-0.005775248,0.002818371,-0.011418989,-0.016678069,-0.011299158,-0.012987991,-0.012522176,-0.012522176,-0.014843302,-0.009162331,-0.015947573,-0.016756447,-0.016756447,-0.005865948,0.001822408,0.001822408,0.012576633
1991-12-01,-0.012650679,-0.024566356,-0.036324743,-0.02628036,-0.05077035,-0.031902865,-0.03292692,-0.041604564,-0.01954187,-0.02893412,-0.012515968,-0.011615515,-0.04592839,-0.037537586,-0.032091748,-0.009417874,-0.009417874,-0.014376817,-0.020107716,-0.018350633,-0.013476677,-0.019431686,-0.013518982,-0.002367389,-0.018744094,-0.020695051,-0.013454276,-0.018227035,-0.016154276,-0.016154276,-0.016026394,-0.013843847,-0.016069833,-0.01649279,-0.01649279,-0.0037954478,-0.0050153094,-0.0050153094,0.005918503
1992-01-01,-0.020059692,-0.025560819,-0.036012232,-0.029138183,-0.04885485,-0.02857417,-0.024865357,-0.034002993,-0.0150619205,-0.020867402,-0.005669038,-0.0057895184,-0.039439168,-0.026299842,-0.025945865,-0.005752787,-0.005752787,-0.008854517,-0.017678097,-0.013428339,-0.0119367875,-0.017913152,-0.01095225,-0.0053519113,-0.022494212,-0.023018412,-0.016126899,-0.020048596,-0.017730407,-0.017730407,-0.018021144,-0.018275954,-0.019237103,-0.021531442,-0.021531442,-0.0066852276,-0.0013394674,-0.0013394674,0.0064116586
1992-02-01,-0.008395216,-0.016413469,-0.026491491,-0.01664606,-0.03518563,-0.015258789,-0.018586611,-0.025247013,-0.006697112,-0.0151370065,-0.0035342537,-0.0035846233,-0.029488457,-0.013879381,-0.016084379,-0.0020422959,-0.0020422959,-0.0036195782,-0.009293339,-0.006328721,-0.0014106223,-0.009759617,-0.0063982136,0.002907308,-0.012696986,-0.016197946,-0.008474343,-0.01046036,-0.009126892,-0.009126892,-0.008773384,-0.004602488,-0.007994085,-0.010089073,-0.010089073,-0.0049457257,0.0042831423,0.0042831423,0.009968016
1992-03-01,-0.011530476,-0.01631771,-0.022525482,-0.010050325,-0.031993415,-0.003942537,-0.011472359,-0.019467266,0.0032432408,-0.004857621,0.00046947895,-0.00075924397,-0.019451283,-0.00017737538,-0.007970832,0.0033094452,0.0033094452,0.0019197075,-0.008358975,-0.0065629915,0.00038789952,-0.007767963,-0.0038564047,0.013563562,-0.0047991355,-0.008144379,-0.0005479247,-0.00089595735,0.0022614542,0.0022614542,2.2864851e-05,0.0025021432,-0.0028645643,-0.0042125736,-0.0042125736,-0.0022282526,0.014796194,0.014796194,0.016418457
1992-04-01,-0.009314521,-0.010375292,-0.017498162,-0.0036114107,-0.026868168,0.0042958427,-0.00632192,-0.0145749645,0.009830549,-0.0010049208,0.008051723,0.0073736906,-0.012425458,0.01468771,-0.0019459444,0.008825237,0.008825237,0.009843783,0.0038153287,0.003947645,0.011637082,-0.0021492958,0.004834493,0.018233042,0.003418461,-0.00026607513,0.005710465,0.0069003636,0.010192159,0.010192159,0.005424103,0.011037324,0.0033071167,-0.00020501307,-0.00020501307,-0.0012077919,0.026025645,0.026025645,0.020506965
1992-05-01,-0.0018873183,-0.0030430525,-0.0067595905,0.0015373968,-0.019775296,0.011511504,-8.6208645e-05,-0.009258623,0.0144297285,0.0022480802,0.010620407,0.010403514,-0.0009519789,0.029040307,0.0011214312,0.019173078,0.019173078,0.017472073,0.011078618,0.009406565,0.013893943,0.0029670715,0.0073762005,0.022878787,0.010381982,0.00480228,0.01087907,0.013094851,0.015344442,0.015344442,0.010276585,0.015980674,0.008145532,0.0016580898,0.0016580898,-0.00053194485,0.030931855,0.030931855,0.025685629
1992-06-01,-0.012857642,-0.010195512,-0.013252178,-0.004829259,-0.022839943,0.0043889135,-0.005874001,-0.012886625,0.017947776,0.0027681747,0.015288439,0.014659762,-0.01960726,0.012972546,-0.005870864,0.012307962,0.012307962,0.011611455,0.0159508,0.015284976,0.019753702,0.011979008,0.0129521685,0.014898488,0.0021342617,-0.0052695805,-0.00035925253,0.0007713681,0.0012398275,0.0012398275,-0.0019433257,0.0028552325,-0.0023756176,-0.006356936,-0.006356936,-0.005003005,0.023907471,0.023907471,0.023375405
1992-07-01,-0.004596325,-0.005007915,-0.006010687,1.2108588e-05,-0.016844092,0.012199592,0.000499532,-0.008897284,0.017828697,0.0039583603,0.01734353,0.0153387785,-0.005295365,0.03217512,0.0035730698,0.018635225,0.018635225,0.021370728,0.025921,0.023346955,0.024114644,0.013433361,0.014659119,0.030289423,0.017176572,0.011330711,0.017904473,0.020339336,0.017568562,0.017568562,0.013334315,0.013490758,0.005542886,0.001230461,0.001230461,-0.00035940317,0.0384079,0.0384079,0.030851364
1992-08-01,-0.0043224622,-0.005241492,-0.004004927,0.0023693454,-0.015085351,0.015426104,0.00588258,-0.0034552822,0.023005018,0.009292027,0.013862357,0.012199521,-0.0064375135,0.032589104,0.005552045,0.01823403,0.01823403,0.020279828,0.024612637,0.022643741,0.02203993,0.01227684,0.013188884,0.025892857,0.01761071,0.00703462,0.011841019,0.0144119505,0.01115153,0.01115153,0.0074816598,0.010471207,-0.0011236363,-0.003128578,-0.003128578,-0.00018686148,0.040058646,0.040058646,0.03135745
1992-09-01,-0.0059844274,-0.011471479,-0.012672664,-0.007837702,-0.024668343,0.007280644,-0.0048317625,-0.01274532,0.013311947,0.0009961398,0.009982719,0.008768201,-0.012909783,0.009857693,-0.004694501,0.012125601,0.012125601,0.012736186,0.01924407,0.017536428,0.015286908,0.007884788,0.009401042,0.019781591,0.006505265,0.00090206997,0.0065931887,0.0073513454,0.005700378,0.005700378,0.0028863843,0.0003226712,-0.008547299,-0.010522538,-0.010522538,-0.0036085863,0.021820324,0.021820324,0.02112982
1992-10-01,-0.019067323,-0.026794825,-0.029246047,-0.020860242,-0.040368974,-0.008535964,-0.019809565,-0.026103044,0.005964242,-0.005800931,0.005553765,0.0053952932,-0.043973003,-0.019419545,-0.019481344,-0.0041118343,-0.0041118343,-0.00042282726,0.0048529264,0.005921518,0.0102735795,0.0009986877,0.0041615805,0.0057671443,-0.0069755306,-0.01410177,-0.010733042,-0.010531568,-0.010597229,-0.010597229,-0.013185834,-0.009119686,-0.0152547015,-0.016516227,-0.016516227,-0.0054487963,0.011136118,0.011136118,0.015055763
1992-11-01,-0.0076220385,-0.01865387,-0.02440109,-0.016579807,-0.03814593,-0.013101455,-0.02021445,-0.026754811,-0.0024553186,-0.0112139145,0.0045529045,0.0041395426,-0.028519241,-0.016422834,-0.015589636,-0.0035738316,-0.0035738316,-0.0023933514,-0.0129668135,-0.0076486315,-0.0020805695,-0.007090473,-0.004554138,0.006158738,-0.004762908,-0.0111750495,-0.0071837585,-0.010312035,-0.009158121,-0.009158121,-0.0100879725,-0.0040119183,-0.0077903485,-0.008964132,-0.008964132,-0.0073751598,0.009017944,0.009017944,0.014926063
1992-12-01,-0.017685285,-0.024877891,-0.035243656,-0.02322368,-0.05008541,-0.027039789,-0.031032158,-0.038432017,-0.017837824,-0.026007166,-0.008848941,-0.0070670843,-0.045167144,-0.036019433,-0.030750409,-0.006071956,-0.006071956,-0.0103850905,-0.01578969,-0.01254635,-0.009468415,-0.015039539,-0.009014791,-0.002735247,-0.018056856,-0.021240234,-0.013454276,-0.01665475,-0.016646422,-0.016646422,-0.017512424,-0.013350794,-0.017758284,-0.019580422,-0.019580422,-0.004557448,0.00105896,0.00105896,0.008877648
1993-01-01,-0.006581061,-0.018042931,-0.024407577,-0.016012967,-0.037890512,-0.025942674,-0.02609689,-0.03306849,-0.014026567,-0.021608029,-0.0034898515,-0.0026938915,-0.03627212,-0.026299842,-0.025528133,-0.0063091,-0.0063091,-0.010139983,-0.017201075,-0.010572377,-0.006911752,-0.01309452,-0.009176738,-0.004497419,-0.015627166,-0.014614423,-0.008449989,-0.016488599,-0.0140298465,-0.0140298465,-0.013494369,-0.011073805,-0.013042129,-0.012620023,-0.012620023,-0.0056499774,0.0029904684,0.0029904684,0.008955638
1993-02-01,-0.014988504,-0.020930266,-0.030489825,-0.02264493,-0.041228015,-0.01777869,-0.019637289,-0.028694473,-0.015080172,-0.024975758,-0.0052702846,-0.005731106,-0.03514749,-0.02456504,-0.023747163,-0.0016411013,-0.0016411013,-0.006325838,-0.013965791,-0.013163148,-0.008063646,-0.016108323,-0.013805644,0.0052153086,-0.014523808,-0.0145755345,-0.0047850967,-0.009623791,-0.007232971,-0.007232971,-0.0076760575,-0.00818219,-0.007802042,-0.010094909,-0.010094909,-0.0044278656,0.0043144226,0.0043144226,0.008501265
1993-03-01,-0.0063070985,-0.011848939,-0.021542113,-0.007150367,-0.030066354,-0.0042029233,-0.013126074,-0.023770628,-0.00019238042,-0.010420457,0.0027370362,0.0015404224,-0.018049452,-0.005066948,-0.011972585,0.0030176674,0.0030176674,0.001031798,-0.0011471453,0.00162841,0.005830297,-0.0070729256,-0.0018815104,0.011030021,-0.0033461049,-0.0024140675,0.005935719,0.0021181137,0.0037753296,0.0037753296,0.00044003176,0.0028187507,-0.0014439282,-0.0047632293,-0.0047632293,-0.0026022105,0.01976471,0.01976471,0.019896826
1993-04-01,-0.010854814,-0.012118511,-0.015928794,-0.0010188933,-0.027315034,0.0056440816,-0.0052969796,-0.012336924,0.013449426,0.0018776947,0.012090891,0.010279417,-0.01862081,0.0006109954,-0.008806296,0.0070019234,0.0070019234,0.006444318,0.0038345864,0.00811123,0.015022422,0.0068392754,0.0094072465,0.010359604,-0.0003135435,-0.0027125676,0.0012176215,0.0002550882,0.0024484254,0.0024484254,-0.0012345153,0.0072810766,-0.0016418648,-0.0060228687,-0.0060228687,-0.0016965426,0.02882894,0.02882894,0.022012498
1993-05-01,-0.0054183113,-0.008224781,-0.0075345454,0.0008742794,-0.019229677,0.015156456,0.0009128553,-0.0062194313,0.019560272,0.0075641847,0.01732574,0.015798688,-0.004239965,0.022357022,0.0005936567,0.020795869,0.020795869,0.016144212,0.016627556,0.019084666,0.020670572,0.012387943,0.015412902,0.0099560935,0.0038042623,-0.0011486477,0.0017959644,0.0033048114,0.0042550657,0.0042550657,-5.6928816e-06,0.009387486,-0.00037258066,-0.003556398,-0.003556398,-0.001739502,0.040775046,0.040775046,0.030721452
1993-06-01,-0.0044990066,-0.0062838825,-0.008146705,3.6128873e-05,-0.017668352,0.019303506,0.0029973325,-0.0057561537,0.024186976,0.0084897885,0.023721125,0.021471381,0.0006230672,0.034698293,0.007552921,0.019109214,0.019109214,0.021785133,0.033235747,0.03258079,0.02926319,0.024676418,0.021225484,0.021988835,0.013607493,0.009954982,0.012626325,0.01210986,0.013830567,0.013830567,0.006304353,0.013856074,0.0033071167,0.0015761037,0.0015761037,-0.0014376127,0.041102093,0.041102093,0.028995302
1993-07-01,-0.0039267275,-0.006852957,-0.008400628,-0.0010490172,-0.018637711,0.021256328,0.008027107,-0.00029055812,0.02659637,0.012483417,0.019655345,0.018441677,0.0069568777,0.04195362,0.01075206,0.025673471,0.025673471,0.0258952,0.0381596,0.036966454,0.031061616,0.024378587,0.022882588,0.03154132,0.017019851,0.019144164,0.025246587,0.023098223,0.023169149,0.023169149,0.017735379,0.014416127,0.009112016,0.0059350473,0.0059350473,-0.0029043343,0.038500976,0.038500976,0.028566785
1993-08-01,-0.0029282959,-0.0052835513,-0.0061800755,-0.0013624622,-0.019856518,0.02341336,0.012049381,0.0013507234,0.028337067,0.013259168,0.01923909,0.017981648,0.007164284,0.04633038,0.011840641,0.024615925,0.024615925,0.026461778,0.029542804,0.028269248,0.024714151,0.018105889,0.019088643,0.020861428,0.0122930715,0.008274185,0.015785938,0.015468053,0.013244934,0.013244934,0.010853806,0.012121045,0.004861707,0.0016346516,0.0016346516,-0.002415114,0.039606985,0.039606985,0.028112624
1993-09-01,-0.009698029,-0.016293649,-0.017719548,-0.009537826,-0.026432771,0.007392238,-0.008104738,-0.015470232,0.014292399,0.0012872084,0.011284706,0.010732055,-0.011577182,0.012223449,-0.0052111456,0.01096772,0.01096772,0.013463499,0.014777875,0.010831525,0.011108111,0.0050403597,0.008528748,0.015740966,0.0051789316,-0.004899555,-0.0004017982,0.00050426665,-0.00025543213,-0.00025543213,-0.0044181426,0.0018020282,-0.008739436,-0.012250942,-0.012250942,-0.005405602,0.024328105,0.024328105,0.02225897
1993-10-01,-0.016065964,-0.020858373,-0.024772191,-0.014716757,-0.03355474,-0.0050770016,-0.01469344,-0.022168713,0.0064131794,-0.0012430155,0.004473067,0.005037427,-0.026996471,-0.008970493,-0.013016825,0.0036923292,0.0036923292,0.00777204,0.009454451,0.010041995,0.008004914,0.0051864623,0.0064604697,0.0035719129,-0.010201042,-0.016139455,-0.0117131835,-0.011961535,-0.012048746,-0.012048746,-0.016083604,-0.009010141,-0.015039177,-0.01797514,-0.01797514,-0.007317646,0.009827677,0.009827677,0.01500384
1993-11-01,-0.0121454,-0.023578057,-0.029734435,-0.023880892,-0.039811697,-0.025347658,-0.030196652,-0.039217267,-0.016271254,-0.023230067,-0.005908116,-0.004395008,-0.04146378,-0.032667648,-0.02967278,-0.0063363425,-0.0063363425,-0.009843783,-0.011967942,-0.0094497735,-0.005219082,-0.01089859,-0.0057128905,-0.0004272461,-0.01578389,-0.018650902,-0.01037379,-0.014293271,-0.013157654,-0.013157654,-0.014294639,-0.010848651,-0.014165861,-0.016193928,-0.016193928,-0.006943923,0.0010279338,0.0010279338,0.006087197
1993-12-01,-0.013941364,-0.026525253,-0.035751715,-0.021059196,-0.04670147,-0.021014465,-0.02961963,-0.037159897,-0.012010911,-0.019448046,-0.005730941,-0.0039715767,-0.051276032,-0.031760816,-0.025902065,-0.0074212793,-0.0074212793,-0.009488758,-0.018483656,-0.0141438395,-0.0053835693,-0.014817524,-0.008971049,-0.0030022515,-0.015820017,-0.018683434,-0.014537998,-0.019384088,-0.017275697,-0.017275697,-0.018238407,-0.009594548,-0.01429972,-0.015637342,-0.015637342,-0.0041118916,0.0019002279,0.0019002279,0.006749047
1994-01-01,-0.017362712,-0.02548883,-0.034625117,-0.023669828,-0.044188127,-0.02029844,-0.026691208,-0.037505463,-0.010307013,-0.020523503,-0.004676855,-0.003278017,-0.04073701,-0.024387343,-0.02251569,-0.0048228195,-0.0048228195,-0.0069346707,-0.01609255,-0.01471753,-0.0052778134,-0.016014863,-0.010447592,-0.0020350865,-0.015181018,-0.018715858,-0.01339334,-0.015924944,-0.013481649,-0.013481649,-0.015666343,-0.006903633,-0.012849992,-0.016580611,-0.016580611,-0.0053051286,0.0067125955,0.0067125955,0.009254243
1994-02-01,-0.013758755,-0.022649521,-0.032026764,-0.013348192,-0.037995048,-0.018001879,-0.021015361,-0.031230895,-0.0122676175,-0.022392562,-0.0041897306,-0.0028765202,-0.0304232,-0.018788591,-0.022076057,0.00021883336,0.00021883336,-0.0032137358,-0.0065671722,-0.0037687698,0.0022451533,-0.0072482107,-0.0016259765,0.0013587589,-0.009417331,-0.014964845,-0.010124181,-0.009178815,-0.008024191,-0.008024191,-0.01087107,-9.731827e-05,-0.009368231,-0.013879662,-0.013879662,-0.004629282,0.012709046,0.012709046,0.016029146
1994-03-01,-0.0031961945,-0.006978744,-0.013317361,-0.00088028447,-0.024227167,0.006731935,-0.0007235619,-0.00633727,0.010279487,0.003226658,0.011816232,0.009396076,0.0005707917,0.02411146,0.0069481344,0.011323213,0.011323213,0.01389475,-6.4402615e-05,0.007685696,0.011131623,0.0011797905,0.005357666,0.015515621,0.0052814116,0.0032252206,0.009606675,0.009487285,0.012079875,0.012079875,0.0063670683,0.012869869,0.006340526,0.0037497398,0.0037497398,-0.0036661,0.025916545,0.025916545,0.022077348
1994-04-01,-0.01634599,-0.017869215,-0.025579685,-0.010803912,-0.034030605,0.0010506549,-0.010189074,-0.018202966,0.006541383,-0.0036849976,0.006439643,0.005439043,-0.029004132,0.0029967101,-0.007234102,0.0027625107,0.0027625107,0.003416726,0.0010441222,0.0041018445,0.011308011,0.0007884979,0.0035511272,0.014127119,-0.0012902045,-0.003095521,0.0026543334,0.0009493389,0.003426412,0.003426412,-0.0015832743,0.0048338054,-0.0038543416,-0.0030993996,-0.0030993996,-0.002314641,0.022879537,0.022879537,0.01827452
1994-05-01,-0.0017898013,-0.0050977073,-0.008771943,0.0021886025,-0.019444436,0.016169913,0.0029542984,-0.0040442203,0.023527257,0.009247978,0.02347308,0.020580769,0.0038245872,0.03390992,0.008487477,0.020212462,0.020212462,0.018850612,0.027332384,0.032167543,0.031120349,0.023292255,0.025642497,0.015622384,0.013293851,0.007988612,0.008474343,0.010537574,0.012241822,0.012241822,0.004498123,0.01643128,0.0045822,0.0010546263,0.0010546263,-0.0009059026,0.04379654,0.04379654,0.02728208
1994-06-01,-0.004389362,-0.0055410923,-0.0058414047,0.0030686902,-0.015097008,0.018978138,0.0008440853,-0.005928873,0.02207064,0.008604374,0.017812865,0.016623735,-0.0016439932,0.034264673,0.006233664,0.021871725,0.021871725,0.024102397,0.035774916,0.03368496,0.031778682,0.02498598,0.0238856,0.028307717,0.019425424,0.015198601,0.019919628,0.019971382,0.019213257,0.019213257,0.013014394,0.018014118,0.011371078,0.009028611,0.009028611,0.00024437538,0.038454436,0.038454436,0.029618157
1994-07-01,-0.004724161,-0.0015215751,-0.002995614,0.0042444044,-0.015114352,0.01708119,0.0028250557,-0.005866171,0.01857997,0.004989912,0.01573145,0.015638232,0.0017652159,0.041164927,0.008025764,0.025728105,0.025728105,0.025971288,0.033964064,0.03385759,0.030938203,0.021458339,0.019873556,0.029619005,0.023561342,0.020597776,0.02323153,0.025768267,0.022826537,0.022826537,0.017203888,0.019335123,0.013187777,0.007534589,0.007534589,0.0007474459,0.05202001,0.05202001,0.03386243
1994-08-01,-0.0043894616,-0.0074220314,-0.008817454,0.00047026604,-0.020175815,0.020614548,0.004254741,-0.0033846302,0.024260128,0.009750366,0.016812004,0.015236616,0.0014363042,0.03838519,0.009234978,0.025728254,0.025728254,0.028322384,0.03363532,0.030853674,0.02673004,0.019133758,0.021138305,0.025145225,0.021059196,0.013426887,0.01730794,0.017888824,0.015182495,0.015182495,0.010836727,0.014099618,0.008192115,0.0037262058,0.0037262058,-0.0020413913,0.04508947,0.04508947,0.03039699
1994-09-01,-0.011615765,-0.016898815,-0.01848153,-0.009308747,-0.029381415,0.007104067,-0.00499546,-0.011245214,0.02182306,0.008419253,0.013038527,0.011688471,-0.017201459,0.013366892,-0.0055629956,0.012918761,0.012918761,0.012888361,0.012225763,0.010646505,0.009668218,0.004135132,0.010970968,0.019289143,0.0045458395,-0.0030242072,0.0034945111,0.0018273732,0.0005732218,0.0005732218,-0.0031264185,0.00027396236,-0.005048045,-0.008214203,-0.008214203,-0.0055492693,0.017210389,0.017210389,0.016561296
1994-10-01,-0.0077985832,-0.014664381,-0.017719548,-0.008934956,-0.026386332,-0.0044540484,-0.0119029805,-0.020087747,0.0016489964,-0.009873876,0.006421853,0.0062202215,-0.018949438,-0.009542216,-0.015512624,0.009901093,0.009901093,0.0024525914,-0.0016885692,-0.0037318063,-0.0014105263,-0.0073824883,-0.002579244,0.011581857,-0.006812803,-0.012154897,-0.0045902613,-0.0048297215,-0.005650635,-0.005650635,-0.0076303277,-0.005868719,-0.010736483,-0.012397408,-0.012397408,-0.005621338,0.0080833435,0.0080833435,0.011616177
1994-11-01,-0.009734511,-0.016695071,-0.022440841,-0.016139565,-0.035214823,-0.016783757,-0.01999042,-0.026040213,-0.005103167,-0.015075251,-0.00077942765,-0.0003796816,-0.027706005,-0.018315375,-0.018074306,0.00128546,0.00128546,-0.0017843808,-0.011574896,-0.008357989,-0.0022980312,-0.008252812,-0.0030526733,0.0032810755,-0.0097730085,-0.014082273,-0.008456153,-0.0119199725,-0.011544088,-0.011544088,-0.013220084,-0.0077864556,-0.013018837,-0.013323075,-0.013323075,-0.0054344763,0.004734802,0.004734802,0.008721882
1994-12-01,-0.01644957,-0.025464963,-0.030541928,-0.022476098,-0.041819982,-0.026054269,-0.029214745,-0.036170382,-0.010765076,-0.018813223,-0.005199559,-0.0050594807,-0.04335022,-0.031603396,-0.02790294,-0.004595054,-0.004595054,-0.008211714,-0.018064722,-0.015019684,-0.008545689,-0.014788342,-0.00816742,-0.004135471,-0.016597822,-0.01873525,-0.014361453,-0.017983766,-0.017350363,-0.017350363,-0.018798549,-0.012967287,-0.017519562,-0.018285578,-0.018285578,-0.004658156,-0.0014795939,-0.0014795939,0.006450653
1995-01-01,-0.016583372,-0.0276814,-0.041853637,-0.025617145,-0.05155964,-0.021395708,-0.031058034,-0.041157056,-0.014860265,-0.02331831,-0.006572561,-0.0058187246,-0.045686226,-0.02878374,-0.028815415,-0.0060627265,-0.0060627265,-0.009454926,-0.016724158,-0.015790783,-0.007446577,-0.017346572,-0.010242004,-0.0024266804,-0.0142887235,-0.017937131,-0.014178745,-0.014500984,-0.012821249,-0.012821249,-0.014986184,-0.0054425667,-0.012756823,-0.013967675,-0.013967675,-0.0039823093,0.0018689473,0.0018689473,0.00826772
1995-02-01,-0.01067817,-0.017360002,-0.029812697,-0.015108663,-0.034732986,-0.009902878,-0.01543416,-0.02311104,0.00021990608,-0.00809306,0.0033394329,0.0025041103,-0.027359856,-0.004376761,-0.010092522,0.0033368366,0.0033368366,0.0035857463,-0.0023201779,-0.00111646,0.005677517,-0.0035219193,0.0008472697,0.0040642633,-0.006004875,-0.008533795,-0.006240099,-0.0075234063,-0.0064106244,-0.0064106244,-0.009785037,-0.00022525352,-0.007400275,-0.0075755343,-0.0075755343,-0.0034792386,0.01697642,0.01697642,0.01695082
1995-03-01,-0.008419571,-0.01748579,-0.029096331,-0.01298641,-0.03719979,-0.01108365,-0.020024875,-0.027877808,-0.005588756,-0.014431791,0.00011512793,-0.0006862879,-0.028882626,-0.003331824,-0.011071059,0.0040113498,0.0040113498,0.0028669953,-0.0044275746,-0.0030471247,0.0038614334,-0.007020378,-0.0015699259,0.015610468,-0.0011333835,-0.0037899017,0.0033179666,0.003292992,0.0057751467,0.0057751467,0.0010688618,0.005460857,-0.0011411293,-0.0016755968,-0.0016755968,-0.0036661,0.015715027,0.015715027,0.017508825
1995-04-01,-0.0074211396,-0.010027861,-0.017452545,-0.0029964324,-0.024929449,0.0030778723,-0.0072951075,-0.015823621,0.006651336,-0.0022745673,0.0078036776,0.0061910152,-0.013498094,0.010271354,-0.0049804687,0.014824249,0.014824249,0.014892716,-0.00036094929,0.0057919947,0.012277759,0.003194809,0.005500997,0.020339336,0.005709445,0.0004737642,0.0070436955,0.00975429,0.010453796,0.010453796,0.0048868256,0.009174459,0.0067655854,0.0033630563,0.0033630563,-0.0025158222,0.028221639,0.028221639,0.024776883
1995-05-01,-0.0009496235,-0.0027375834,-0.009683643,0.001133482,-0.019914616,0.010841939,-0.0004909533,-0.0072168945,0.021493351,0.0090539325,0.021586342,0.018332124,0.0006575408,0.031898916,0.004694501,0.020704763,0.020704763,0.020313522,0.026165772,0.027615387,0.025172587,0.017358303,0.022539979,0.027043903,0.013752107,0.01057148,0.016321635,0.016209776,0.017014058,0.017014058,0.010202297,0.014921505,0.0052343826,0.0027829353,0.0027829353,-0.0012361966,0.04300232,0.04300232,0.028554069
1995-06-01,-0.006574898,-0.007451962,-0.010224133,-0.0007717009,-0.019752076,0.014124325,-0.00045649798,-0.0073189614,0.02839212,0.012210198,0.023225034,0.020412803,-0.0014365867,0.03528965,0.0059037153,0.017431641,0.017431641,0.022275623,0.026114207,0.028152013,0.026871111,0.018351078,0.018957723,0.02285505,0.0109185,0.0077614253,0.013959555,0.01664293,0.018571472,0.018571472,0.014294639,0.016486052,0.012465717,0.0046109287,0.0046109287,-0.0017538217,0.034747567,0.034747567,0.028177686
1995-07-01,-0.0036892472,-0.0024440472,-0.0050209393,0.0026708788,-0.016356569,0.019192064,0.007889287,-0.00236383,0.025652718,0.008436958,0.019035304,0.017981648,0.004845513,0.035290293,0.0043207505,0.029083252,0.029083252,0.026639499,0.03277167,0.03095248,0.027629253,0.020039082,0.019636841,0.030817522,0.020124767,0.013524162,0.019237705,0.021377709,0.02093272,0.02093272,0.014517501,0.018817715,0.013863062,0.0076867943,0.0076867943,-0.0019838773,0.041647084,0.041647084,0.032317903
1995-08-01,-0.010726879,-0.01109402,-0.017296342,-0.0064992597,-0.027344035,0.0018040292,-0.010102865,-0.017535554,0.010691774,-0.0038348504,0.012321147,0.01066637,-0.023777714,-0.0005717217,-0.014743042,0.016921178,0.016921178,0.014021654,0.023098124,0.02163223,0.021816613,0.01043129,0.013855387,0.024326483,0.011786676,0.007093006,0.014397935,0.014382305,0.013213704,0.013213704,0.0075216033,0.0104650445,0.009263368,0.0037438085,0.0037438085,-0.0018834041,0.028066,0.028066,0.025179334
1995-09-01,-0.010458981,-0.016677171,-0.018748533,-0.0100925565,-0.02903321,0.00014879217,-0.012617823,-0.019875662,0.0069629443,-0.004619526,0.010345893,0.0086295605,-0.02140695,0.00270087,-0.008564309,0.009117015,0.009117015,0.011577485,0.009454556,0.009394278,0.012301175,0.005274105,0.008890177,0.01577662,0.0034546882,-0.0037639407,0.0012419759,0.0021537659,0.0018129476,0.0018129476,-0.0029034629,0.002088118,-0.003103381,-0.0051675155,-0.0051675155,-0.0066709076,0.014391073,0.014391073,0.021311654
1995-10-01,-0.002995196,-0.008488288,-0.013115434,-0.0035630749,-0.019160016,-0.003198728,-0.0090004355,-0.016326135,0.008648592,-0.0035351447,0.0016120803,0.0015258789,-0.010660242,0.0007490971,-0.010521384,0.018917773,0.018917773,0.007839565,0.0010441222,-0.00046259814,0.0017161819,-0.00560112,-0.0012647501,0.015485879,-0.0015675207,-0.004412863,0.0046450337,0.0027767122,0.0011836751,0.0011836751,-0.00068015937,0.006507998,-0.0015545902,-0.0061459914,-0.0061459914,-0.0031196007,0.017973581,0.017973581,0.019481447
