dates,77470,76430,76500,76900,161530,161680,162420,162450,162890,163100,164290,164050,77650,77800,77610,165600,165460,165200,604900,603900,604020,603600,607150,6155A,6325O,7031,8019,8025,8414A,8416,8500A,9981A,0016A,76,0200E,B893,B278,B228,B954
2000-12-06,10.171,13.903,22.282,6.642,6.524,4.195,2.699,2.55,1.887,1.925,2.425,3.165,4.529,2.256,5.103,2.363,2.363,3.327,10.286,7.313,5.252,4.8,3.264,17.088,8.939,9.652,8.072,7.769,10.89,10.89,10.095,8.409,6.34,8.943,8.943,9.525,7.115,7.115,10.354
2000-12-07,78.761,28.676,35.565,10.585,8.116,10.643,6.52,6.797,2.779,2.376,3.425,4.135,10.857,8.973,7.421,8.09,8.09,8.757,6.324,7.182,11.356,8.349,7.258,40.382,27.316,30.657,25.266,27.184,31.18,31.18,37.464,44.392,22.227,23.797,23.797,15.838,15.22,15.22,16.639
2000-12-08,6.98,5.217,22.857,14.521,12.721,9.824,12.016,12.545,6.314,3.778,5.535,6.889,11.9,6.756,14.06,4.56,4.56,5.937,6.26,3.194,9.697,6.608,4.651,6.023,9.837,8.202,5.328,5.299,12.747,12.747,7.885,8.874,9.268,9.496,9.496,20.343,16.718,16.718,11.883
2000-12-09,3.257,4.376,9.195,7.39,15.741,10.473,7.85,6.458,7.735,6.25,3.382,2.741,11.617,12.185,16.728,7.65,7.65,10.989,4.075,5.014,1.999,3.36,2.302,5.315,2.591,5.431,7.873,6.655,10.555,10.555,7.006,11.545,11.426,13.602,13.602,14.599,13.225,13.225,11.732
2000-12-10,4.56,9.889,7.211,18.982,12.026,6.617,4.758,4.036,10.397,9.452,6.211,4.41,21.431,18.83,24.587,12.798,12.798,14.304,3.122,3.57,2.677,4.398,5.722,1.946,2.039,3.049,3.458,3.255,7.79,7.79,2.297,9.882,13.795,14.07,14.07,7.494,6.736,6.736,5.298
2000-12-11,3.258,3.201,6.29,7.466,9.587,4.649,9.017,8.772,4.272,5.495,8.902,6.202,2.307,7.51,8.979,7.897,7.897,6.815,3.84,3.16,3.109,3.139,5.901,3.184,3.301,3.268,3.365,3.865,6.943,6.943,7.47,5.682,6.111,7.831,7.831,5.659,5.865,5.865,4.506
2000-12-12,4.596,5.129,11.816,6.754,13.248,5.7,3.47,3.175,5.651,5.491,5.102,4.091,9.796,8.854,13.263,6.559,6.559,4.727,3.709,1.157,1.874,4.793,5.802,2.55,3.181,2.19,3.798,4.349,9.279,9.279,9.13,6.258,9.233,13.459,13.459,8.375,7.716,7.716,5.476
2000-12-13,3.626,11.021,15.548,16.388,12.51,9.631,7.049,7.639,14.595,15.468,10.336,8.886,22.839,23.072,26.862,15.372,15.372,13.34,3.793,4.086,3.765,5.899,7.899,4.929,5.322,4.933,5.544,6.11,16.258,16.258,9.201,10.042,9.742,11.397,11.397,10.134,9.607,9.607,9.31
2000-12-14,5.388,13.538,5.379,10.13,18.686,11.964,12.885,9.72,15.879,14.512,10.482,10.394,27.858,26.981,34.13,17.143,17.143,15.682,10.222,6.652,6.818,7.122,7.364,6.232,6.674,9.422,11.766,13.245,33.174,33.174,29.379,16.59,21.355,25.107,25.107,18.755,16.513,16.513,12.828
2000-12-15,21.973,11.08,25.091,26.896,6.077,17.802,16.768,12.063,22.499,28.519,10.647,12.549,38.799,39.451,55.526,17.824,17.824,18.501,5.47,10.95,11.106,9.95,6.818,10.167,2.701,8.301,7.94,4.111,8.919,8.919,11.661,19.094,13.504,8.863,8.863,14.284,14.503,14.503,10.681
2000-12-16,16.404,16.401,29.892,2.105,2.913,5.97,6.424,6.53,13.852,15.309,7.526,9.145,33.159,29.673,37.267,21.095,21.095,20.835,6.054,4.115,4.376,6.84,8.187,2.145,0.876,2.143,4.676,3.042,3.636,3.636,5.18,10.104,2.603,3.576,3.576,2.134,3.906,3.906,8.741
2000-12-17,4.798,10.12,19.16,10.792,3.244,5.031,2.724,4.1,14.586,19.517,8.542,11.211,29.413,31.881,39.345,14.26,14.26,18.344,6.566,7.969,7.035,6.736,6.561,4.337,4.366,4.438,6.718,5.982,7.013,7.013,3.484,5.483,8.011,7.603,7.603,7.079,7.719,7.719,6.056
2000-12-18,10.223,5.15,5.135,3.244,2.767,8.358,6.474,7.282,9.412,11.698,6.385,7.865,15.676,13.838,16.785,9.205,9.205,8.968,7.408,7.49,7.432,6.041,5.377,6.421,2.866,1.672,2.116,2.492,5.015,5.015,4.852,6.636,9.536,10.916,10.916,7.359,5.97,5.97,3.295
2000-12-19,19.246,15.977,4.69,10.625,4.199,6.991,6.732,7.514,8.981,8.574,5.224,8.177,15.206,12.191,15.995,6.323,6.323,6.157,7.464,5.888,5.845,3.529,3.173,8.605,6.05,5.963,5.525,6.425,5.116,5.116,5.205,9.271,8.051,6.106,6.106,8.404,9.358,9.358,8.829
2000-12-20,36.423,16.507,13.782,6.243,9.688,0.467,1.435,1.345,2.177,5.557,6.658,4.684,6.166,5.793,5.05,5.727,5.727,6.109,8.502,8.094,10.423,5.322,8.82,1.544,6.774,6.679,7.689,9.82,9.381,9.381,8.581,11.876,10.82,8.498,8.498,8.996,10.364,10.364,9.6
2000-12-21,23.1,12.136,10.055,11.161,17.432,6.181,2.83,4.38,5.243,7.282,12.686,8.095,15.201,12.282,10.743,13.179,13.179,9.129,9.145,3.812,3.359,5.502,14.285,26.98,8.982,3.912,3.081,3.512,3.14,3.14,4.25,6.88,8.457,6.788,6.788,7.131,4.856,4.856,5.333
2000-12-22,53.682,25.439,18.43,11.46,10.451,6.0,5.631,5.328,8.444,15.11,7.672,4.727,5.973,3.719,2.623,4.879,4.879,4.158,12.063,14.691,17.432,7.98,2.596,24.243,14.228,9.39,14.166,18.452,19.456,19.456,18.173,28.848,25.867,17.968,17.968,15.16,20.55,20.55,14.895
2000-12-23,36.785,25.062,19.03,13.026,7.795,3.606,1.31,1.727,3.889,4.904,4.734,4.741,10.999,13.231,10.074,18.642,18.642,7.008,10.031,12.592,11.66,9.21,10.073,37.437,17.372,10.688,9.381,9.546,10.381,10.381,6.36,5.556,5.051,10.06,10.06,9.526,6.781,6.781,12.471
2000-12-24,41.405,25.24,29.262,22.289,7.431,14.574,15.667,18.253,8.166,8.017,15.104,11.192,8.822,9.782,6.883,18.682,18.682,14.563,13.431,15.16,22.352,12.117,15.365,28.445,32.004,27.289,17.207,17.604,12.734,12.734,12.893,15.422,15.849,15.93,15.93,22.326,22.383,22.383,26.135
2000-12-25,3.605,6.451,5.606,3.423,5.476,21.815,17.968,19.441,18.732,16.593,26.212,21.281,19.759,12.164,23.098,10.109,10.109,17.722,16.643,15.56,20.138,12.139,12.169,20.866,16.582,13.281,11.488,11.576,19.381,19.381,12.857,9.64,13.998,13.39,13.39,12.153,12.252,12.252,17.71
2000-12-26,3.961,7.381,6.172,6.422,5.743,21.735,24.311,23.348,24.097,31.921,19.042,19.837,26.875,25.526,38.199,23.564,23.564,23.989,17.928,14.625,16.283,16.855,15.464,12.056,24.718,16.204,10.79,12.024,18.676,18.676,16.775,12.016,12.602,17.271,17.271,22.328,21.192,21.192,16.334
2000-12-27,12.892,9.09,7.828,13.461,29.115,15.965,18.129,22.767,16.32,29.529,19.456,20.571,7.359,10.76,5.254,23.465,23.465,24.834,23.21,20.245,20.207,15.576,12.725,17.687,9.852,15.937,19.823,19.399,17.526,17.526,16.357,15.788,13.018,10.395,10.395,20.507,24.215,24.215,20.396
2000-12-28,17.535,10.324,29.224,1.196,11.156,15.08,8.618,7.507,22.152,22.178,13.55,16.385,41.685,41.922,49.697,34.213,34.213,28.51,21.777,16.51,17.554,21.24,16.38,15.798,20.837,26.209,21.119,21.045,28.884,28.884,20.655,16.489,16.64,17.852,17.852,17.55,19.545,19.545,21.922
2000-12-29,23.538,15.07,36.36,15.808,7.902,5.518,3.73,4.161,8.467,18.909,17.355,18.54,29.662,34.352,40.62,37.66,37.66,29.229,20.294,25.225,19.557,28.532,28.596,11.077,20.18,23.094,21.853,18.216,16.058,16.058,17.36,23.73,26.134,14.727,14.727,11.366,21.517,21.517,20.357
2000-12-30,38.071,23.244,7.803,10.266,9.334,13.774,16.489,16.169,12.616,13.493,19.491,19.048,11.055,11.583,10.119,20.368,20.368,19.652,31.223,27.771,35.08,19.636,14.399,18.944,25.664,31.739,39.54,38.803,40.625,40.625,38.758,46.214,32.787,6.985,6.985,17.738,32.663,32.663,39.972
2000-12-31,9.806,15.367,4.168,2.382,12.766,18.431,21.708,24.164,27.592,27.078,24.22,18.133,18.7,21.304,17.102,37.753,37.753,25.634,13.224,17.21,12.575,29.589,45.875,5.677,10.167,11.112,15.306,14.094,14.105,14.105,9.697,10.737,11.342,10.377,10.377,20.354,17.652,17.652,10.568
2001-01-01,17.391,26.999,28.483,1.826,11.634,6.73,8.838,9.996,7.474,8.448,10.326,9.499,16.74,7.517,11.854,6.986,6.986,7.124,12.683,8.013,9.026,7.452,9.827,22.311,15.825,14.298,15.616,18.504,24.214,24.214,23.8,23.373,11.571,13.14,13.14,15.629,16.087,16.087,13.548
2001-01-02,5.036,4.082,24.484,17.186,18.984,15.612,13.635,13.324,10.497,9.544,5.814,4.973,25.151,10.272,23.796,12.899,12.899,16.557,11.946,11.548,7.432,4.843,3.917,9.049,10.036,14.964,18.846,17.465,20.083,20.083,12.479,10.031,14.133,17.519,17.519,17.395,17.59,17.59,16.88
2001-01-03,11.142,8.942,9.84,17.416,7.716,8.881,6.967,7.533,12.737,14.799,9.009,10.946,29.943,25.632,37.943,14.731,14.731,15.266,11.154,14.16,12.042,12.921,10.981,6.522,6.602,7.396,7.394,7.316,9.974,9.974,5.946,10.562,10.861,12.866,12.866,8.771,9.02,9.02,12.735
2001-01-04,15.202,14.578,28.524,12.555,18.103,18.633,16.907,16.171,17.664,19.13,15.235,16.444,38.433,41.01,56.759,26.184,26.184,26.886,11.414,10.034,13.389,16.443,12.173,4.407,4.128,15.419,12.405,9.352,20.961,20.961,17.245,20.736,21.942,14.316,14.316,20.756,21.194,21.194,17.543
2001-01-05,19.472,14.813,28.832,5.177,18.294,12.748,8.661,7.573,10.652,7.26,10.245,10.0,37.779,18.178,34.345,11.055,11.055,13.67,11.612,11.556,13.039,11.242,10.418,18.304,21.148,20.748,24.801,27.483,30.966,30.966,29.765,24.947,16.478,18.993,18.993,20.295,22.888,22.888,21.682
2001-01-06,7.515,5.283,22.397,13.294,24.264,21.583,16.145,15.336,12.906,10.243,6.484,6.116,27.821,18.95,32.308,11.906,11.906,14.358,12.156,7.142,11.191,11.442,6.854,8.359,15.885,14.06,11.002,11.198,14.996,14.996,9.491,8.326,7.054,13.719,13.719,24.061,20.213,20.213,19.214
2001-01-07,7.447,4.655,7.31,8.77,18.202,10.839,16.524,19.281,9.93,13.343,18.05,12.149,7.36,4.288,8.623,7.024,7.024,7.991,11.396,7.901,3.512,4.212,8.141,14.402,5.445,11.21,10.375,6.329,8.751,8.751,7.182,9.961,6.185,4.677,4.677,4.97,6.681,6.681,4.57
2001-01-08,27.864,14.489,33.193,3.798,4.592,3.489,10.396,11.882,11.219,16.821,10.7,11.248,30.165,29.634,37.315,21.462,21.462,20.037,6.201,12.049,11.936,18.947,15.269,6.671,2.644,6.598,10.12,6.538,8.347,8.347,11.304,21.019,17.013,13.604,13.604,16.323,21.731,21.731,15.589
2001-01-09,33.944,22.47,13.392,6.756,13.533,8.248,5.428,6.811,12.757,21.312,8.408,13.078,16.431,15.631,19.009,9.04,9.04,11.296,14.095,7.737,11.256,8.773,9.286,15.144,13.958,9.789,9.653,11.769,13.301,13.301,13.974,21.526,12.762,10.245,10.245,12.125,13.625,13.625,14.444
2001-01-10,1.676,6.688,19.248,6.875,11.239,12.519,12.211,11.716,12.432,9.133,8.942,8.932,13.592,4.794,10.924,7.613,7.613,8.749,8.917,7.503,8.011,5.73,3.85,18.955,12.498,9.42,8.863,8.501,15.855,15.855,11.434,11.226,10.767,15.245,15.245,15.32,14.2,14.2,10.898
2001-01-11,30.436,24.38,21.431,9.263,9.132,6.781,7.159,6.931,6.239,2.205,5.268,4.637,8.345,2.531,8.7,5.06,5.06,5.667,7.726,7.439,10.772,7.124,3.073,29.484,26.076,21.305,19.216,21.161,17.674,17.674,18.335,21.56,13.034,11.647,11.647,14.978,16.161,16.161,17.411
2001-01-12,9.6,11.056,8.118,10.144,10.792,6.54,3.775,5.23,2.599,6.454,14.83,10.489,19.925,20.266,17.642,9.158,9.158,8.514,9.251,3.081,9.066,6.332,9.705,6.786,3.088,11.334,16.408,18.955,13.155,13.155,8.385,5.019,7.803,7.726,7.726,5.042,5.842,5.842,9.255
2001-01-13,12.573,4.296,1.606,11.149,34.853,4.694,7.734,7.671,19.142,12.142,11.748,14.386,35.676,15.314,27.816,7.75,7.75,11.029,13.608,21.599,15.875,7.037,4.244,14.654,5.741,11.784,11.682,10.84,9.696,9.696,6.99,6.054,5.377,7.815,7.815,21.205,21.51,21.51,22.078
2001-01-14,8.686,6.288,2.156,9.117,40.034,8.538,10.708,5.477,23.59,54.426,24.062,17.457,18.937,5.34,13.937,19.093,19.093,13.894,7.242,14.518,10.297,16.541,25.808,7.658,1.648,6.221,7.265,4.869,2.372,2.372,2.465,2.997,4.894,2.905,2.905,12.868,10.134,10.134,4.384
2001-01-15,18.05,5.045,2.656,5.096,20.054,3.452,1.936,1.09,10.049,9.589,4.366,3.138,7.385,4.743,4.03,3.753,3.753,1.796,8.651,4.44,4.354,4.067,8.118,5.39,4.283,3.625,6.456,5.787,6.446,6.446,5.016,3.6,7.106,4.55,4.55,2.094,5.155,5.155,6.103
2001-01-16,9.098,10.443,6.342,6.452,9.432,8.397,5.782,6.089,3.251,5.375,1.564,3.423,8.474,1.356,3.803,5.862,5.862,5.773,8.334,9.536,8.784,5.441,5.906,11.204,4.887,5.004,8.868,7.607,9.447,9.447,6.679,8.628,3.282,3.881,3.881,9.192,8.676,8.676,7.699
2001-01-17,3.828,4.811,2.834,6.931,15.424,13.16,14.124,14.469,3.37,5.108,4.928,5.224,4.26,3.703,5.361,6.596,6.596,6.901,11.555,11.781,11.042,7.986,6.218,7.825,5.379,9.106,8.318,5.219,7.697,7.697,6.623,12.611,6.772,6.871,6.871,3.433,4.88,4.88,9.293
2001-01-18,15.224,17.114,17.673,4.579,5.958,5.104,2.759,2.684,4.098,5.437,3.934,4.422,8.89,3.156,6.474,5.12,5.12,5.198,12.23,8.596,10.474,8.658,7.462,14.975,13.984,12.207,11.387,11.709,17.463,17.463,9.81,6.133,3.666,5.834,5.834,13.391,15.233,15.233,15.873
2001-01-19,20.805,4.566,6.228,7.905,15.48,13.636,10.375,13.78,9.297,8.936,18.137,13.144,15.172,13.685,11.916,12.121,12.121,9.94,17.703,22.867,21.182,10.761,13.447,16.714,13.908,19.861,15.142,10.821,16.162,16.162,14.292,12.138,7.316,10.484,10.484,23.235,26.864,26.864,20.822
2001-01-20,17.554,8.306,9.445,1.412,4.514,2.809,3.981,3.99,7.103,10.021,10.923,8.563,5.085,6.232,8.256,16.144,16.144,16.74,5.472,16.611,15.931,29.741,12.988,6.041,8.869,7.352,8.241,5.765,9.253,9.253,9.838,10.976,4.257,8.039,8.039,10.853,4.233,4.233,14.008
2001-01-21,5.274,5.302,8.54,2.84,3.391,8.393,1.536,1.531,2.203,3.115,15.334,10.36,7.054,5.048,6.999,12.9,12.9,13.214,2.957,5.36,4.834,10.268,15.527,4.326,3.375,4.04,5.098,6.117,8.824,8.824,5.934,5.697,6.497,8.281,8.281,8.063,6.516,6.516,6.322
2001-01-22,16.961,27.214,24.472,5.172,9.04,7.578,8.553,8.435,8.259,8.331,8.315,10.227,12.831,5.04,9.425,6.441,6.441,7.86,9.098,7.329,8.451,8.426,7.637,11.199,11.272,13.065,13.724,14.229,30.294,30.294,23.302,14.623,11.049,14.7,14.7,14.096,13.263,13.263,12.318
2001-01-23,8.76,7.603,7.207,7.282,8.264,10.75,11.491,12.218,13.66,18.992,14.426,13.605,17.162,12.687,15.007,12.255,12.255,13.081,13.651,15.416,16.105,18.385,15.892,7.06,6.305,14.659,16.536,14.024,24.584,24.584,17.326,11.875,18.021,23.852,23.852,14.353,14.375,14.375,21.807
2001-01-24,10.944,13.15,13.512,14.724,18.434,14.153,10.491,9.803,12.81,10.01,10.386,10.952,30.035,15.333,29.319,14.508,14.508,16.619,13.458,13.613,14.441,11.954,9.242,12.205,14.255,17.739,12.612,10.004,32.893,32.893,25.242,10.198,16.512,18.813,18.813,20.383,18.154,18.154,19.193
2001-01-25,6.348,14.008,13.113,16.461,26.726,17.027,16.812,18.051,11.758,15.456,11.388,11.017,31.597,19.613,35.418,15.961,15.961,16.317,10.134,13.36,10.804,7.28,5.828,9.875,6.838,12.029,15.298,13.845,19.489,19.489,17.314,9.835,14.946,14.783,14.783,22.508,20.033,20.033,19.42
2001-01-26,19.914,12.285,9.755,12.282,14.079,13.91,11.731,10.434,13.403,15.719,7.132,11.713,26.041,21.194,30.836,11.612,11.612,8.996,14.933,15.716,14.683,13.148,8.457,9.593,6.855,13.001,16.243,14.164,23.733,23.733,22.424,14.482,15.351,17.321,17.321,14.567,15.637,15.637,16.632
2001-01-27,12.272,11.256,29.936,4.937,3.721,13.046,16.746,18.286,15.574,19.592,21.308,20.486,24.304,19.3,26.263,15.306,15.306,14.483,21.329,13.306,14.931,21.521,17.351,12.969,9.909,10.101,10.897,9.046,12.303,12.303,8.94,15.064,9.417,4.686,4.686,10.894,10.801,10.801,11.0
2001-01-28,25.385,20.8,43.976,28.864,14.431,14.582,16.589,18.457,8.853,11.554,24.297,21.116,12.033,17.322,12.524,11.843,11.843,13.615,19.402,20.621,23.925,18.11,17.549,20.15,22.195,28.866,28.056,21.509,25.16,25.16,24.0,15.772,24.362,14.563,14.563,20.197,22.289,22.289,22.435
2001-01-29,67.311,24.138,15.623,4.474,23.624,18.163,12.32,20.48,15.842,20.793,11.236,13.303,8.03,7.136,7.01,9.239,9.239,12.985,20.088,33.021,19.689,19.988,9.573,30.33,21.801,16.08,18.544,14.349,30.964,30.964,12.787,32.078,23.553,12.256,12.256,26.189,27.845,27.845,19.854
2001-01-30,79.063,22.685,17.015,3.357,14.735,4.23,6.634,7.619,5.231,6.028,23.292,20.812,12.772,18.808,17.079,37.05,37.05,31.62,16.373,15.031,10.425,24.823,27.99,19.38,17.561,22.234,17.397,12.064,20.315,20.315,17.004,14.55,18.345,19.794,19.794,26.111,12.747,12.747,16.672
2001-01-31,32.146,15.889,6.407,2.652,5.128,13.16,2.185,2.832,4.763,5.67,9.773,13.866,6.225,7.318,6.323,13.971,13.971,15.476,11.65,15.012,10.665,17.212,20.356,19.373,15.89,16.318,18.517,12.175,21.72,21.72,28.643,11.107,8.304,15.385,15.385,11.396,5.181,5.181,20.608
2001-02-01,41.129,32.582,9.967,7.462,11.3,22.335,10.618,8.501,7.443,16.216,11.296,13.636,13.785,15.153,11.513,5.815,5.815,14.924,12.337,26.173,15.188,21.828,13.897,18.356,10.656,17.702,16.425,12.338,18.459,18.459,20.035,8.143,12.607,13.208,13.208,32.03,16.1,16.1,19.444
2001-02-02,15.628,14.178,27.249,3.434,4.942,17.122,18.531,18.847,15.451,12.151,28.115,20.286,13.985,8.183,9.559,17.455,17.455,14.636,7.557,9.545,6.876,15.108,24.54,5.534,8.602,9.264,11.533,8.434,9.038,9.038,12.02,13.351,6.626,4.629,4.629,10.147,7.409,7.409,5.826
2001-02-03,10.549,17.43,27.894,15.476,4.684,13.316,9.816,9.14,19.353,21.335,10.996,15.37,59.253,65.702,78.896,33.547,33.547,30.493,6.42,9.376,11.467,6.467,8.509,2.118,2.529,4.313,5.025,4.244,7.406,7.406,6.266,9.556,10.537,8.28,8.28,7.337,7.521,7.521,6.379
2001-02-04,6.013,4.169,10.072,12.337,13.9,9.78,10.879,9.063,20.483,24.326,11.555,11.078,31.003,22.561,28.185,8.753,8.753,11.33,12.351,10.266,10.115,9.754,8.916,4.84,4.573,7.044,7.277,4.549,12.296,12.296,8.084,11.136,12.452,14.541,14.541,14.006,12.138,12.138,10.536
2001-02-05,7.118,6.498,8.412,19.206,8.498,10.215,9.828,7.529,18.831,26.672,13.395,15.564,29.762,24.408,32.695,12.937,12.937,16.296,9.535,11.018,11.048,11.62,11.854,3.446,3.64,11.032,14.929,12.484,15.583,15.583,8.339,12.886,14.193,12.847,12.847,11.176,8.079,8.079,13.835
2001-02-06,20.232,20.447,33.289,10.423,13.896,6.614,8.362,6.978,9.603,7.784,7.396,8.791,8.936,4.783,7.99,7.839,7.839,6.856,10.623,8.519,10.816,6.842,7.079,18.277,16.58,16.753,11.485,10.756,13.764,13.764,14.901,16.688,9.289,11.777,11.777,14.854,14.628,14.628,15.172
2001-02-07,55.562,34.062,40.958,19.384,5.663,12.445,13.377,13.853,5.546,4.482,12.881,9.014,7.194,8.137,3.899,11.269,11.269,8.992,8.809,10.338,15.348,9.91,9.89,23.568,29.694,30.164,22.232,25.098,15.683,15.683,23.811,43.18,27.624,20.749,20.749,19.753,22.076,22.076,18.193
2001-02-08,5.841,7.154,22.379,14.562,14.042,14.062,19.925,23.409,11.172,12.944,14.461,12.516,23.008,16.3,26.969,10.127,10.127,12.626,12.74,12.38,10.26,5.079,3.97,10.726,14.486,15.365,17.483,15.56,22.407,22.407,15.529,5.544,10.726,12.411,12.411,19.661,18.181,18.181,17.986
2001-02-09,18.933,15.187,21.664,7.328,5.952,8.446,14.521,16.955,6.39,6.626,8.416,11.116,13.732,15.201,18.201,17.476,17.476,18.006,7.554,17.279,8.876,25.173,13.676,9.069,6.158,9.825,12.878,8.824,11.278,11.278,10.438,18.477,13.913,9.199,9.199,8.727,15.67,15.67,16.829
2001-02-10,20.587,17.629,2.586,2.447,13.808,12.372,10.129,9.366,12.228,15.746,26.467,21.228,13.785,9.838,10.662,12.052,12.052,16.624,5.342,15.868,13.661,21.293,19.068,5.216,4.163,11.799,10.383,8.901,11.395,11.395,12.476,20.545,9.35,6.291,6.291,24.63,9.468,9.468,11.635
2001-02-11,2.979,4.05,4.747,4.294,8.128,28.391,16.933,15.259,20.124,20.779,26.322,21.67,14.511,14.981,9.89,19.427,19.427,19.725,2.897,14.09,12.248,17.474,23.456,9.975,7.341,4.635,8.525,9.252,4.022,4.022,5.485,1.776,2.473,2.123,2.123,13.599,9.43,9.43,3.383
2001-02-12,6.294,5.406,5.198,8.044,4.836,9.443,5.78,5.838,13.535,8.709,14.802,9.198,7.619,11.062,11.717,6.233,6.233,8.731,4.205,8.479,7.024,8.18,16.888,4.183,3.655,3.333,3.488,3.788,3.351,3.351,3.346,4.493,6.125,4.162,4.162,4.606,3.658,3.658,5.18
2001-02-13,24.672,9.762,8.322,4.061,17.286,1.087,2.038,2.1,2.376,0.957,7.445,4.131,13.92,14.824,18.079,11.493,11.493,12.45,9.004,7.658,6.893,10.095,12.073,5.872,7.684,8.17,12.422,11.334,12.67,12.67,7.066,21.239,7.98,5.307,5.307,9.714,13.818,13.818,6.879
2001-02-14,12.572,12.162,10.631,9.713,25.648,6.187,8.611,8.835,5.16,7.727,1.337,1.888,4.076,3.199,2.308,7.315,7.315,4.809,13.194,11.259,7.748,8.032,6.566,11.349,1.798,5.415,3.992,5.326,4.774,4.774,8.108,8.232,6.881,8.791,8.791,3.907,5.264,5.264,8.23
2001-02-15,11.275,6.423,3.021,5.691,15.423,3.467,7.263,5.746,8.555,8.584,9.238,3.593,6.749,8.658,6.203,6.029,6.029,6.355,9.647,5.732,2.358,8.468,7.467,6.734,6.614,13.015,14.135,16.074,12.522,12.522,16.703,12.218,12.494,12.876,12.876,15.319,21.343,21.343,15.648
2001-02-16,9.492,4.21,2.754,3.519,2.152,1.039,1.694,1.084,3.182,3.404,10.066,5.02,7.624,5.561,6.384,6.245,6.245,2.483,3.727,5.46,4.622,12.447,7.034,5.943,14.846,18.45,20.442,18.917,17.392,17.392,18.175,16.626,11.348,13.806,13.806,14.218,16.9,16.9,20.249
2001-02-17,37.105,26.643,6.75,16.892,7.432,5.677,4.62,3.094,1.415,3.191,7.452,4.937,8.279,2.174,3.015,1.772,1.772,3.484,7.85,5.576,6.499,5.564,7.5,7.658,7.023,14.879,15.176,13.306,8.246,8.246,9.359,8.502,9.754,5.753,5.753,7.855,7.452,7.452,7.698
2001-02-18,14.747,12.268,4.64,6.92,11.705,6.773,5.213,5.452,6.218,5.257,6.622,7.434,7.117,6.398,5.699,4.001,4.001,5.978,3.997,4.221,4.86,12.549,4.138,13.729,1.544,6.77,5.657,6.393,7.275,7.275,6.819,2.486,5.397,4.497,4.497,7.142,6.383,6.383,4.609
2001-02-19,15.352,9.732,9.573,3.816,6.951,10.008,5.541,5.724,15.279,7.6,15.169,10.965,10.937,10.207,11.508,1.9,1.9,5.95,5.875,0.716,2.85,5.846,11.1,17.953,17.195,9.952,8.087,8.125,8.294,8.294,8.093,5.651,4.27,3.917,3.917,5.73,4.327,4.327,5.878
2001-02-20,31.508,26.62,13.425,8.531,5.129,3.548,2.362,2.748,8.149,8.31,11.66,13.021,8.698,9.793,8.703,17.933,17.933,14.108,5.621,6.772,6.654,11.253,13.603,9.17,4.593,1.678,4.937,5.6,4.326,4.326,6.771,5.022,9.175,1.767,1.767,19.754,4.451,4.451,3.033
2001-02-21,24.564,19.17,10.261,10.632,8.759,9.507,6.059,5.458,15.683,12.85,23.289,19.566,14.793,8.929,11.719,1.896,1.896,2.927,2.948,6.405,7.122,13.849,18.427,4.723,2.452,1.587,3.182,4.648,4.34,4.34,4.199,5.684,5.152,4.506,4.506,22.598,9.131,9.131,5.369
2001-02-22,26.785,21.037,38.157,2.121,6.198,10.463,5.536,4.832,19.449,25.444,8.885,13.627,5.412,3.793,5.402,18.511,18.511,16.806,5.955,8.649,8.633,16.323,16.471,2.236,7.342,7.781,11.216,9.567,9.755,9.755,6.696,8.08,3.328,1.845,1.845,14.253,6.575,6.575,5.649
2001-02-23,18.821,5.786,39.127,10.051,4.198,4.8,10.52,9.586,12.737,16.039,17.788,18.48,35.923,37.863,35.91,42.845,42.845,35.677,5.647,12.715,10.752,12.558,13.375,8.878,4.372,10.471,14.011,11.625,11.584,11.584,10.216,19.355,8.344,2.871,2.871,8.794,11.774,11.774,8.331
2001-02-24,26.538,11.396,31.962,7.611,4.283,3.252,17.457,19.956,23.677,29.799,15.788,17.988,57.283,48.281,53.004,18.383,18.383,24.379,8.348,10.086,4.93,8.583,11.608,5.824,5.302,9.662,12.861,11.196,6.805,6.805,4.997,9.365,3.465,4.803,4.803,7.046,3.172,3.172,4.51
2001-02-25,24.541,13.369,26.257,2.987,21.053,10.793,11.424,9.255,10.08,10.442,9.916,12.071,17.726,19.19,19.66,15.785,15.785,19.924,8.025,9.443,6.033,10.685,10.282,6.835,6.37,11.993,13.835,10.547,12.894,12.894,12.771,17.528,12.228,19.384,19.384,10.749,11.919,11.919,16.242
2001-02-26,16.294,11.969,5.082,5.474,4.314,21.906,22.071,23.221,22.552,31.754,15.726,26.398,10.606,10.447,12.129,21.365,21.365,18.851,7.154,7.936,10.319,9.265,14.457,6.932,8.635,9.364,12.532,8.609,13.157,13.157,10.421,12.653,6.39,6.871,6.871,12.562,7.301,7.301,10.325
2001-02-27,3.757,10.956,38.26,26.275,13.401,8.254,5.511,8.476,5.965,6.022,12.236,11.254,13.792,17.569,16.303,16.04,16.04,11.281,22.92,20.685,22.02,15.124,11.687,11.896,12.739,17.666,23.644,20.182,20.255,20.255,21.44,13.277,14.395,12.631,12.631,10.604,12.695,12.695,21.382
2001-02-28,7.963,10.785,7.34,4.101,11.021,13.299,12.713,13.881,14.854,16.376,13.488,13.694,16.014,12.192,20.521,11.32,11.32,9.784,19.132,13.432,12.594,13.157,10.149,10.351,8.924,17.061,21.257,17.185,18.793,18.793,18.292,16.356,22.908,18.468,18.468,18.377,19.292,19.292,16.785
